train,test,trial_id,cue,features,score
B1,A1,32,1,peak_latency,-1.2608728709146098
B1,A1,33,1,peak_latency,-0.1823261849146859
B1,A1,34,-1,peak_latency,-1.5337828480517952
B1,A1,35,1,peak_latency,-0.13251380273360203
B1,A1,37,-1,peak_latency,-0.7724109635694392
B1,A1,44,1,peak_latency,0.933313216191218
B1,A1,45,-1,peak_latency,0.8384888289522675
B1,A1,47,-1,peak_latency,1.3509251017875141
B1,A1,48,1,peak_latency,-1.363331501597082
B1,A1,49,-1,peak_latency,0.28373888116836976
B1,A1,50,-1,peak_latency,-0.13489802273490814
B1,A1,51,1,peak_latency,2.4338110798479176
B1,A1,52,1,peak_latency,-0.6447908358699983
B1,A1,53,1,peak_latency,-0.4263370508574803
B1,A1,54,-1,peak_latency,-0.8891632393607342
B1,A1,55,1,peak_latency,-0.22438183083449448
B1,A1,56,-1,peak_latency,-0.5157175595038191
B1,A1,57,-1,peak_latency,0.13123866701679662
B1,A1,64,1,peak_latency,0.26946917587412683
B1,A1,65,-1,peak_latency,0.6772935538513843
B1,A1,66,1,peak_latency,0.9508443802900514
B1,A1,67,-1,peak_latency,0.32656046167822783
B1,A1,68,-1,peak_latency,1.109992386940009
B1,A1,69,1,peak_latency,1.6091869207053553
B1,A1,70,1,peak_latency,-0.007956490323631285
B1,A1,71,-1,peak_latency,-0.17740908164060668
B1,A1,72,1,peak_latency,0.06903536166084971
B1,A1,73,-1,peak_latency,-1.1279658606688143
B1,A1,74,1,peak_latency,0.0849688244907425
B1,A1,75,-1,peak_latency,-0.4589952768471795
B1,A1,76,1,peak_latency,-1.1299960971850571
B1,A1,84,1,peak_latency,0.3452242148828602
B1,A1,85,-1,peak_latency,-0.45794424703882536
B1,A1,86,1,peak_latency,-0.03072666490862312
B1,A1,87,1,peak_latency,-0.5054772303708863
B1,A1,89,1,peak_latency,0.27388621424925075
B1,A1,90,1,peak_latency,-1.1953605441749595
B1,A1,91,-1,peak_latency,-0.4446270969333672
B1,A1,92,1,peak_latency,1.1828557482404547
B1,A1,93,1,peak_latency,0.6188801600956297
B1,A1,94,1,peak_latency,-0.9322567326454678
B1,A1,95,-1,peak_latency,-1.1255191558885465
B1,A1,96,1,peak_latency,0.015972371408722603
B1,A1,97,1,peak_latency,0.28250901272473
B1,A1,98,-1,peak_latency,-0.7570855160452268
B1,A1,99,-1,peak_latency,0.14831639730307508
B1,A1,2,1,spatial,2.5208544312314425
B1,A1,4,-1,spatial,0.5653637008986737
B1,A1,5,1,spatial,0.6831172494928702
B1,A1,6,-1,spatial,0.7938177881578682
B1,A1,7,-1,spatial,-0.4985179303459193
B1,A1,8,-1,spatial,0.1390812811169352
B1,A1,9,1,spatial,-1.1711757995211882
B1,A1,10,1,spatial,-0.4385308463088331
B1,A1,11,1,spatial,0.10216364087378625
B1,A1,12,1,spatial,-0.43089262984719373
B1,A1,13,-1,spatial,-0.8918843968475998
B1,A1,15,1,spatial,0.5595009639836515
B1,A1,16,-1,spatial,-0.022915211901876852
B1,A1,17,1,spatial,1.098254425241588
B1,A1,24,-1,spatial,-1.8337367849925033
B1,A1,25,-1,spatial,1.085953959856477
B1,A1,26,1,spatial,1.6873193579583348
B1,A1,28,-1,spatial,1.5250547413520736
B1,A1,29,-1,spatial,0.6352906483335715
B1,A1,30,-1,spatial,1.075040260678547
B1,A1,31,-1,spatial,0.7261569655922673
B1,A1,32,1,spatial,-1.3748323829172249
B1,A1,33,1,spatial,-0.21069258910367025
B1,A1,34,-1,spatial,-1.4570295777033604
B1,A1,35,1,spatial,-0.08724437923870053
B1,A1,37,-1,spatial,-0.9069275664933041
B1,A1,44,1,spatial,0.807956164973796
B1,A1,45,-1,spatial,0.5925215723986749
B1,A1,47,-1,spatial,1.293276690520627
B1,A1,48,1,spatial,-1.165154153249923
B1,A1,49,-1,spatial,0.25394047728399644
B1,A1,50,-1,spatial,0.26482967796004636
B1,A1,51,1,spatial,2.209403528141716
B1,A1,52,1,spatial,-0.40759449481158655
B1,A1,53,1,spatial,-0.11237701952377155
B1,A1,54,-1,spatial,-1.5111100892948242
B1,A1,55,1,spatial,-0.07730281801431226
B1,A1,56,-1,spatial,-0.25640279980559977
B1,A1,57,-1,spatial,0.013561376629916098
B1,A1,64,1,spatial,0.24192334560391035
B1,A1,65,-1,spatial,0.7352729454658582
B1,A1,66,1,spatial,1.2732171576177789
B1,A1,67,-1,spatial,0.3585866468456216
B1,A1,68,-1,spatial,1.1515437036950587
B1,A1,69,1,spatial,1.2710061629418012
B1,A1,70,1,spatial,-0.03337802277621229
B1,A1,71,-1,spatial,-0.1443528208152601
B1,A1,72,1,spatial,0.16203843498375345
B1,A1,73,-1,spatial,-0.9445001959612938
B1,A1,74,1,spatial,0.2962652682930653
B1,A1,75,-1,spatial,-0.17454373602489578
B1,A1,76,1,spatial,-0.9840155600132307
B1,A1,84,1,spatial,0.5307327557814147
B1,A1,85,-1,spatial,-0.6520994537224174
B1,A1,86,1,spatial,0.3069281539321316
B1,A1,87,1,spatial,-0.6752902077675691
B1,A1,89,1,spatial,0.20055913880379686
B1,A1,90,1,spatial,-1.2508762879263273
B1,A1,91,-1,spatial,-0.44845374925034387
B1,A1,92,1,spatial,1.3195172054345556
B1,A1,93,1,spatial,0.6194923177195119
B1,A1,94,1,spatial,-0.8801437294014989
B1,A1,95,-1,spatial,-1.235845676139138
B1,A1,96,1,spatial,-0.02841814733765836
B1,A1,97,1,spatial,0.21716153329818763
B1,A1,98,-1,spatial,-0.8425843705378634
B1,A1,99,-1,spatial,0.20794494590617232
B1,A1,2,1,mechanism,2.55427859168606
B1,A1,4,-1,mechanism,0.9342032515130945
B1,A1,5,1,mechanism,0.8630729137973052
B1,A1,6,-1,mechanism,1.6869695981086668
B1,A1,7,-1,mechanism,-0.43672556007572694
B1,A1,8,-1,mechanism,0.1573467399984725
B1,A1,9,1,mechanism,-1.0477119232105825
B1,A1,10,1,mechanism,-0.4618419994891244
B1,A1,11,1,mechanism,0.48408590541171287
B1,A1,12,1,mechanism,-0.44997262037396873
B1,A1,13,-1,mechanism,-0.8763108709267614
B1,A1,15,1,mechanism,0.7440907984087676
B1,A1,16,-1,mechanism,0.1188868051994524
B1,A1,17,1,mechanism,0.9246492682377402
B1,A1,24,-1,mechanism,-1.6168082814722027
B1,A1,25,-1,mechanism,1.6824739909110809
B1,A1,26,1,mechanism,1.7979941545471048
B1,A1,28,-1,mechanism,1.8211728218463594
B1,A1,29,-1,mechanism,0.5314733122507915
B1,A1,30,-1,mechanism,1.1161303423135613
B1,A1,31,-1,mechanism,0.8257707550943928
B1,A1,32,1,mechanism,-1.2827307898814715
B1,A1,33,1,mechanism,-0.12959567373310696
B1,A1,34,-1,mechanism,-1.4213245092067133
B1,A1,35,1,mechanism,-0.0827437337786085
B1,A1,37,-1,mechanism,-0.8002732575627579
B1,A1,44,1,mechanism,0.7718363746107461
B1,A1,45,-1,mechanism,0.7531289361420469
B1,A1,47,-1,mechanism,1.2529875262013934
B1,A1,48,1,mechanism,-1.0414315731077584
B1,A1,49,-1,mechanism,0.17898887621194753
B1,A1,50,-1,mechanism,0.4820364920340254
B1,A1,51,1,mechanism,2.393608429763386
B1,A1,52,1,mechanism,-1.2526154450391374
B1,A1,53,1,mechanism,-0.8221915038178181
B1,A1,54,-1,mechanism,-1.933265831039416
B1,A1,55,1,mechanism,-0.13732051344497814
B1,A1,56,-1,mechanism,-0.25162212067878365
B1,A1,57,-1,mechanism,0.09081741069203322
B1,A1,64,1,mechanism,0.693960770959921
B1,A1,65,-1,mechanism,0.8110213442115255
B1,A1,66,1,mechanism,1.6821204972097492
B1,A1,67,-1,mechanism,0.47082491693460454
B1,A1,68,-1,mechanism,1.2043091286404248
B1,A1,69,1,mechanism,1.3256055972386178
B1,A1,70,1,mechanism,-0.12412752092858162
B1,A1,71,-1,mechanism,-0.027739167161612
B1,A1,72,1,mechanism,0.35209416071171407
B1,A1,73,-1,mechanism,-1.0495693598148876
B1,A1,74,1,mechanism,0.883549445024205
B1,A1,75,-1,mechanism,-0.13180790041715842
B1,A1,76,1,mechanism,-0.7558316506985967
B1,A1,84,1,mechanism,1.1602101062879693
B1,A1,85,-1,mechanism,-0.4171747938457133
B1,A1,86,1,mechanism,0.670142793956108
B1,A1,87,1,mechanism,-0.5995519567557479
B1,A1,89,1,mechanism,0.15874320552496676
B1,A1,90,1,mechanism,-1.2198665549702563
B1,A1,91,-1,mechanism,0.03267893797571592
B1,A1,92,1,mechanism,1.2934856092115714
B1,A1,93,1,mechanism,0.5722759126270202
B1,A1,94,1,mechanism,-0.8146018066810894
B1,A1,95,-1,mechanism,-1.147229033744619
B1,A1,96,1,mechanism,0.027558889753251367
B1,A1,97,1,mechanism,-0.08185877282080405
B1,A1,98,-1,mechanism,-0.6760174196435385
B1,A1,99,-1,mechanism,0.2393582850154791
B1,A1,2,1,covariance,-2.1127934601252805
B1,A1,4,-1,covariance,1.6806794585787734
B1,A1,5,1,covariance,-0.5432724463058916
B1,A1,6,-1,covariance,1.805327405650517
B1,A1,7,-1,covariance,1.138487578144048
B1,A1,8,-1,covariance,1.927410177780261
B1,A1,9,1,covariance,-0.018831902740109343
B1,A1,10,1,covariance,1.274302625242774
B1,A1,11,1,covariance,-0.8773252556512298
B1,A1,12,1,covariance,-0.6628301740553825
B1,A1,13,-1,covariance,0.6694022321649254
B1,A1,15,1,covariance,1.8231448593060269
B1,A1,16,-1,covariance,2.6078843530538416
B1,A1,17,1,covariance,0.9973453415965849
B1,A1,24,-1,covariance,0.6454843503931185
B1,A1,25,-1,covariance,2.7059350976887724
B1,A1,26,1,covariance,-0.2872371972674553
B1,A1,28,-1,covariance,1.8652394348573718
B1,A1,29,-1,covariance,2.663249254505182
B1,A1,30,-1,covariance,-0.14213887651758444
B1,A1,31,-1,covariance,1.228638382103231
B1,A1,32,1,covariance,0.26412337933935476
B1,A1,33,1,covariance,0.20651122715664585
B1,A1,34,-1,covariance,-1.2153236554244093
B1,A1,35,1,covariance,0.04116760355330681
B1,A1,37,-1,covariance,0.7229641635189947
B1,A1,44,1,covariance,-0.043656836537489294
B1,A1,45,-1,covariance,-1.5083883775273033
B1,A1,47,-1,covariance,0.7729515962208247
B1,A1,48,1,covariance,0.12235334334187417
B1,A1,49,-1,covariance,1.6579668160221737
B1,A1,50,-1,covariance,1.4624921357206664
B1,A1,51,1,covariance,2.323351060430735
B1,A1,52,1,covariance,-1.2386002861719276
B1,A1,53,1,covariance,-1.1971650262071656
B1,A1,54,-1,covariance,1.6921704030049016
B1,A1,55,1,covariance,-0.9154106950372682
B1,A1,56,-1,covariance,-0.538956533763066
B1,A1,57,-1,covariance,0.4618023402989118
B1,A1,64,1,covariance,1.837412119333556
B1,A1,65,-1,covariance,2.168514616411459
B1,A1,66,1,covariance,2.1061053130411196
B1,A1,67,-1,covariance,0.30570871236225866
B1,A1,68,-1,covariance,0.0980238979497552
B1,A1,69,1,covariance,0.16550429648622864
B1,A1,70,1,covariance,0.8275331930886441
B1,A1,71,-1,covariance,0.27153775823358045
B1,A1,72,1,covariance,1.4538814497363253
B1,A1,73,-1,covariance,1.401434286733794
B1,A1,74,1,covariance,3.0870807555989463
B1,A1,75,-1,covariance,-0.23767375859354326
B1,A1,76,1,covariance,1.0062086971503414
B1,A1,84,1,covariance,1.8668591836176374
B1,A1,85,-1,covariance,-2.0139502572961345
B1,A1,86,1,covariance,2.550451796149256
B1,A1,87,1,covariance,0.8008691393072978
B1,A1,89,1,covariance,1.433892149565584
B1,A1,90,1,covariance,-0.24290411358033248
B1,A1,91,-1,covariance,-0.8570126337642561
B1,A1,92,1,covariance,0.8525626043156215
B1,A1,93,1,covariance,0.6880497948239749
B1,A1,94,1,covariance,-0.6003192754567959
B1,A1,95,-1,covariance,-0.6876572702466028
B1,A1,96,1,covariance,0.12068878581071732
B1,A1,97,1,covariance,2.016041604989504
B1,A1,98,-1,covariance,-1.7044483973558568
B1,A1,99,-1,covariance,0.5000630289378387
B1,A1,2,1,projection6,1.09132843688009
B1,A1,4,-1,projection6,1.3763650428332193
B1,A1,5,1,projection6,0.8141216727637375
B1,A1,6,-1,projection6,2.905312189064585
B1,A1,7,-1,projection6,0.3955683068022623
B1,A1,8,-1,projection6,-0.10417103458790596
B1,A1,9,1,projection6,0.48805598476107
B1,A1,10,1,projection6,-0.1811184734708588
B1,A1,11,1,projection6,1.3848808065446354
B1,A1,12,1,projection6,-0.14097010081320208
B1,A1,13,-1,projection6,-0.0005693039334006344
B1,A1,15,1,projection6,0.8233634706559295
B1,A1,16,-1,projection6,0.5965297753649225
B1,A1,17,1,projection6,-0.2912267009023256
B1,A1,24,-1,projection6,0.5358140214526843
B1,A1,25,-1,projection6,2.064679393739648
B1,A1,26,1,projection6,0.8296246502027783
B1,A1,28,-1,projection6,1.1916033399657582
B1,A1,29,-1,projection6,-0.389154942652953
B1,A1,30,-1,projection6,0.4508396046388391
B1,A1,31,-1,projection6,0.5817479718108061
B1,A1,32,1,projection6,0.21104626264610227
B1,A1,33,1,projection6,0.38808533693622715
B1,A1,34,-1,projection6,0.003095573241766176
B1,A1,35,1,projection6,0.24781804670166319
B1,A1,37,-1,projection6,0.31322901178673507
B1,A1,44,1,projection6,0.06970317231624149
B1,A1,45,-1,projection6,0.7978365379582295
B1,A1,47,-1,projection6,0.2866563081058025
B1,A1,48,1,projection6,0.43903783047942124
B1,A1,49,-1,projection6,-0.21786644891419588
B1,A1,50,-1,projection6,1.0453414460613273
B1,A1,51,1,projection6,0.5060089805945612
B1,A1,52,1,projection6,-3.1159621661356187
B1,A1,53,1,projection6,-2.2237384439735175
B1,A1,54,-1,projection6,-3.874475482622385
B1,A1,55,1,projection6,0.10761732964783541
B1,A1,56,-1,projection6,0.35126390758007664
B1,A1,57,-1,projection6,0.36508386976668217
B1,A1,64,1,projection6,1.4350209005757915
B1,A1,65,-1,projection6,0.5138121996663716
B1,A1,66,1,projection6,1.7832434838245304
B1,A1,67,-1,projection6,0.5673113637683584
B1,A1,68,-1,projection6,0.5551588633407287
B1,A1,69,1,projection6,0.5004531602509319
B1,A1,70,1,projection6,-0.2987135110268763
B1,A1,71,-1,projection6,0.5092118579020904
B1,A1,72,1,projection6,0.783232150055119
B1,A1,73,-1,projection6,-0.29910062781525687
B1,A1,74,1,projection6,1.946186691526861
B1,A1,75,-1,projection6,0.388734805039793
B1,A1,76,1,projection6,0.7701736146599925
B1,A1,84,1,projection6,2.033123956669307
B1,A1,85,-1,projection6,0.8662909696975485
B1,A1,86,1,projection6,1.513625608090918
B1,A1,87,1,projection6,0.18683489593024882
B1,A1,89,1,projection6,-0.40326484641794447
B1,A1,90,1,projection6,0.00889593266722342
B1,A1,91,-1,projection6,1.490239784711697
B1,A1,92,1,projection6,0.4137830091238998
B1,A1,93,1,projection6,0.09923798969459756
B1,A1,94,1,projection6,0.2678382607337445
B1,A1,95,-1,projection6,0.2640257514350175
B1,A1,96,1,projection6,0.31774446813559803
B1,A1,97,1,projection6,-0.9828691575115757
B1,A1,98,-1,projection6,0.6054498039548472
B1,A1,99,-1,projection6,0.33945130727061196
B1,A1,2,1,direction3,0.707435703151621
B1,A1,4,-1,direction3,1.1327393301388262
B1,A1,5,1,direction3,0.6953822451669593
B1,A1,6,-1,direction3,2.3007776893902365
B1,A1,7,-1,direction3,0.3575924276679141
B1,A1,8,-1,direction3,-0.014124861212144145
B1,A1,9,1,direction3,0.43820290293989045
B1,A1,10,1,direction3,-0.1283512063387501
B1,A1,11,1,direction3,1.2289723644651513
B1,A1,12,1,direction3,-0.0174131918912615
B1,A1,13,-1,direction3,0.06698014381135886
B1,A1,15,1,direction3,0.7277917686229719
B1,A1,16,-1,direction3,0.4770403900169987
B1,A1,17,1,direction3,-0.24532656725781563
B1,A1,24,-1,direction3,0.5614352780879914
B1,A1,25,-1,direction3,1.5112386250752896
B1,A1,26,1,direction3,0.7310044489986427
B1,A1,28,-1,direction3,1.1745877548538621
B1,A1,29,-1,direction3,-0.16494365376703007
B1,A1,30,-1,direction3,0.3886020859885644
B1,A1,31,-1,direction3,0.4559424463781128
B1,A1,32,1,direction3,0.10178290954706996
B1,A1,33,1,direction3,0.32641414178919115
B1,A1,34,-1,direction3,0.00471561109467743
B1,A1,35,1,direction3,0.24264542672424808
B1,A1,37,-1,direction3,0.12001096299717687
B1,A1,44,1,direction3,0.13493995536895367
B1,A1,45,-1,direction3,0.6795802089264928
B1,A1,47,-1,direction3,0.23463150293943183
B1,A1,48,1,direction3,0.39822588244586277
B1,A1,49,-1,direction3,-0.15415557314724904
B1,A1,50,-1,direction3,0.9821065192351867
B1,A1,51,1,direction3,0.6650867585811038
B1,A1,52,1,direction3,-2.1774308081073936
B1,A1,53,1,direction3,-1.5850797408157733
B1,A1,54,-1,direction3,-2.9886763874235958
B1,A1,55,1,direction3,-0.13023525872543487
B1,A1,56,-1,direction3,0.19812134176294038
B1,A1,57,-1,direction3,0.33053213474151283
B1,A1,64,1,direction3,1.0952839262484706
B1,A1,65,-1,direction3,0.4394231046080368
B1,A1,66,1,direction3,1.551234440913731
B1,A1,67,-1,direction3,0.4566410904754516
B1,A1,68,-1,direction3,0.4625821188333755
B1,A1,69,1,direction3,0.2532363806984396
B1,A1,70,1,direction3,-0.22942956228148875
B1,A1,71,-1,direction3,0.4158767239104123
B1,A1,72,1,direction3,0.6730234933591663
B1,A1,73,-1,direction3,-0.214862722538706
B1,A1,74,1,direction3,1.6307276548156586
B1,A1,75,-1,direction3,0.2532407903766909
B1,A1,76,1,direction3,0.6005693275188624
B1,A1,84,1,direction3,1.5601851096385666
B1,A1,85,-1,direction3,0.9997025505327986
B1,A1,86,1,direction3,1.308652664645858
B1,A1,87,1,direction3,0.17776935405036104
B1,A1,89,1,direction3,-0.2717488525209326
B1,A1,90,1,direction3,-0.03403172564552209
B1,A1,91,-1,direction3,1.1885568718770818
B1,A1,92,1,direction3,0.3359529161249183
B1,A1,93,1,direction3,0.12602517302811056
B1,A1,94,1,direction3,0.25145412018853724
B1,A1,95,-1,direction3,0.28090991085865796
B1,A1,96,1,direction3,0.2736965203178299
B1,A1,97,1,direction3,-0.9003256771538318
B1,A1,98,-1,direction3,0.5871509134084271
B1,A1,99,-1,direction3,0.3444017689790288
A2,B2,2,-1,amplitude,4.57501803885426
A2,B2,3,-1,amplitude,-0.8673277209623287
A2,B2,4,1,amplitude,-0.19305647392413608
A2,B2,5,-1,amplitude,-0.4231090433265194
A2,B2,6,1,amplitude,3.0284384692390973
A2,B2,7,1,amplitude,3.505268222844723
A2,B2,8,1,amplitude,0.19405116865445057
A2,B2,9,1,amplitude,-0.17125958641613565
A2,B2,10,-1,amplitude,3.746985901752019
A2,B2,11,1,amplitude,2.1929745617768184
A2,B2,12,1,amplitude,-0.5646561821757727
A2,B2,13,1,amplitude,-0.4843966531069145
A2,B2,15,1,amplitude,3.5064832201113703
A2,B2,17,-1,amplitude,0.6087108902003857
A2,B2,24,-1,amplitude,0.27300564817084405
A2,B2,25,-1,amplitude,1.855935674902127
A2,B2,26,1,amplitude,3.2388559800687093
A2,B2,27,-1,amplitude,-3.4142030455612655
A2,B2,28,-1,amplitude,-0.6991178832417542
A2,B2,29,-1,amplitude,2.3472103072598642
A2,B2,30,1,amplitude,0.9520821056849307
A2,B2,31,1,amplitude,0.2602626597914068
A2,B2,32,1,amplitude,2.5397336495627
A2,B2,33,1,amplitude,-1.7370191257531273
A2,B2,34,1,amplitude,0.1960128973898705
A2,B2,35,-1,amplitude,0.9934381827749376
A2,B2,36,1,amplitude,0.7856873988109907
A2,B2,37,-1,amplitude,-0.8216037564622798
A2,B2,44,1,amplitude,-0.42306449507794214
A2,B2,45,-1,amplitude,2.083101229182384
A2,B2,46,-1,amplitude,0.14327532128392492
A2,B2,47,1,amplitude,-0.5864934892015182
A2,B2,48,-1,amplitude,-2.1013999138013753
A2,B2,49,1,amplitude,2.2103733683943942
A2,B2,51,-1,amplitude,1.3202909153993279
A2,B2,52,-1,amplitude,-0.07385554525216363
A2,B2,53,1,amplitude,-0.5346654886006884
A2,B2,55,1,amplitude,-0.3998890660077706
A2,B2,56,-1,amplitude,-7.2446667090242665
A2,B2,64,-1,amplitude,-2.388924527883267
A2,B2,65,1,amplitude,-3.1762715510341946
A2,B2,66,1,amplitude,3.078696037105788
A2,B2,67,1,amplitude,-0.20524707979517073
A2,B2,68,1,amplitude,3.7822149134851597
A2,B2,69,-1,amplitude,-0.1498134925526848
A2,B2,70,-1,amplitude,-0.1650739663139049
A2,B2,71,1,amplitude,0.5037224702889297
A2,B2,72,1,amplitude,-3.4214872268483187
A2,B2,73,1,amplitude,0.6798207863134411
A2,B2,74,-1,amplitude,-2.5809185739072826
A2,B2,75,-1,amplitude,-1.024050294633931
A2,B2,76,1,amplitude,-2.010266298740414
A2,B2,77,1,amplitude,-0.6294647218516813
A2,B2,84,-1,amplitude,-0.1838387649876328
A2,B2,85,-1,amplitude,5.5065880863715595
A2,B2,86,1,amplitude,-1.019209005418377
A2,B2,87,-1,amplitude,0.9871879828197592
A2,B2,88,1,amplitude,3.462260331279225
A2,B2,89,-1,amplitude,-7.202138523922492
A2,B2,90,1,amplitude,-0.5780098094689002
A2,B2,91,-1,amplitude,-7.479287444769216
A2,B2,92,-1,amplitude,-0.39126783761279155
A2,B2,93,1,amplitude,0.17660955070595513
A2,B2,94,-1,amplitude,1.5140220168306469
A2,B2,95,1,amplitude,0.25813131254595023
A2,B2,96,1,amplitude,-4.058441784274298
A2,B2,97,-1,amplitude,0.1462867776702413
A2,B2,98,-1,amplitude,-0.5521293823775354
A2,B2,99,1,amplitude,1.5054156844283944
A2,B2,2,-1,peak_latency,2.9218233192241163
A2,B2,3,-1,peak_latency,-0.5488235874873995
A2,B2,4,1,peak_latency,-0.12862873493595858
A2,B2,5,-1,peak_latency,0.08137517879612166
A2,B2,6,1,peak_latency,0.8376784325545646
A2,B2,7,1,peak_latency,2.2615876715653003
A2,B2,8,1,peak_latency,0.6151480604637493
A2,B2,9,1,peak_latency,-1.0916955819575151
A2,B2,10,-1,peak_latency,2.374234449123197
A2,B2,11,1,peak_latency,-0.28500850302867115
A2,B2,12,1,peak_latency,0.27345357119609187
A2,B2,13,1,peak_latency,-0.34041204240556155
A2,B2,15,1,peak_latency,2.236199459286222
A2,B2,17,-1,peak_latency,0.1994393368105396
A2,B2,24,-1,peak_latency,-0.09911393575028137
A2,B2,25,-1,peak_latency,1.2204991926415205
A2,B2,26,1,peak_latency,2.0107740899660893
A2,B2,27,-1,peak_latency,-2.153628930206241
A2,B2,28,-1,peak_latency,0.6351327926656486
A2,B2,29,-1,peak_latency,2.1383987516392513
A2,B2,30,1,peak_latency,0.6354950279271682
A2,B2,31,1,peak_latency,-0.7960389391487922
A2,B2,32,1,peak_latency,1.650887824802458
A2,B2,33,1,peak_latency,-1.1292806115136027
A2,B2,34,1,peak_latency,-0.6679550581059615
A2,B2,35,-1,peak_latency,0.4882424821984351
A2,B2,36,1,peak_latency,0.4896851770255203
A2,B2,37,-1,peak_latency,-0.46860707742536584
A2,B2,44,1,peak_latency,0.7423977098802178
A2,B2,45,-1,peak_latency,1.4981687878906045
A2,B2,46,-1,peak_latency,-0.15601397699351202
A2,B2,47,1,peak_latency,0.9877442431494059
A2,B2,48,-1,peak_latency,-1.341902273206244
A2,B2,49,1,peak_latency,2.0622236128231526
A2,B2,51,-1,peak_latency,0.8955248432195547
A2,B2,52,-1,peak_latency,-0.21111868829655192
A2,B2,53,1,peak_latency,0.5599569449867782
A2,B2,55,1,peak_latency,-1.282594302766456
A2,B2,56,-1,peak_latency,-4.617694926494717
A2,B2,64,-1,peak_latency,-1.4915811261466947
A2,B2,65,1,peak_latency,-2.0104051868813846
A2,B2,66,1,peak_latency,1.955769985636253
A2,B2,67,1,peak_latency,0.42973596285303267
A2,B2,68,1,peak_latency,2.378079752210551
A2,B2,69,-1,peak_latency,0.5014392090721524
A2,B2,70,-1,peak_latency,-0.391560922957109
A2,B2,71,1,peak_latency,-0.12369433577648346
A2,B2,72,1,peak_latency,-2.1731010753374043
A2,B2,73,1,peak_latency,0.7048066852275742
A2,B2,74,-1,peak_latency,-1.6303936458707728
A2,B2,75,-1,peak_latency,0.3640382263948993
A2,B2,76,1,peak_latency,-1.290992444834432
A2,B2,77,1,peak_latency,0.6962042242026553
A2,B2,84,-1,peak_latency,0.9602226207266776
A2,B2,85,-1,peak_latency,3.4849801779791862
A2,B2,86,1,peak_latency,-0.6407050072596995
A2,B2,87,-1,peak_latency,1.6208517221241499
A2,B2,88,1,peak_latency,2.203446141909802
A2,B2,89,-1,peak_latency,-4.6040828381520384
A2,B2,90,1,peak_latency,0.7063989948287976
A2,B2,91,-1,peak_latency,-4.730010650771108
A2,B2,92,-1,peak_latency,-0.02675959994450911
A2,B2,93,1,peak_latency,-0.04892310084558678
A2,B2,94,-1,peak_latency,-0.10124163022081557
A2,B2,95,1,peak_latency,0.5766812127902986
A2,B2,96,1,peak_latency,-2.553561073318422
A2,B2,97,-1,peak_latency,-0.2856178703303278
A2,B2,98,-1,peak_latency,0.21705245655623176
A2,B2,99,1,peak_latency,0.01814469803624728
A2,B2,2,-1,spatial,1.9639652367735225
A2,B2,3,-1,spatial,-0.020406129260245615
A2,B2,4,1,spatial,-0.4173035816426189
A2,B2,5,-1,spatial,-0.36594924026271375
A2,B2,6,1,spatial,0.8766616410043879
A2,B2,7,1,spatial,0.961979038023675
A2,B2,8,1,spatial,1.2920095557759057
A2,B2,9,1,spatial,-1.5418219298009181
A2,B2,10,-1,spatial,2.0164619601161236
A2,B2,11,1,spatial,0.1564129419970125
A2,B2,12,1,spatial,-0.9101712525603005
A2,B2,13,1,spatial,-0.8612427516162738
A2,B2,15,1,spatial,1.4961869442526337
A2,B2,17,-1,spatial,0.358623050102514
A2,B2,24,-1,spatial,-1.377005918101348
A2,B2,25,-1,spatial,0.10688670116947042
A2,B2,26,1,spatial,2.8874125402877238
A2,B2,27,-1,spatial,-1.6053458041032722
A2,B2,28,-1,spatial,-0.17433404799776925
A2,B2,29,-1,spatial,1.3363692475599116
A2,B2,30,1,spatial,-0.5115916637753511
A2,B2,31,1,spatial,-1.5901266813392496
A2,B2,32,1,spatial,0.49398478011584096
A2,B2,33,1,spatial,0.7200836256771893
A2,B2,34,1,spatial,-2.063526417204647
A2,B2,35,-1,spatial,-0.6195438301679126
A2,B2,36,1,spatial,0.6405801783357278
A2,B2,37,-1,spatial,-0.6801260459361798
A2,B2,44,1,spatial,0.7148484888117282
A2,B2,45,-1,spatial,1.2868452981263134
A2,B2,46,-1,spatial,-1.1449418400130338
A2,B2,47,1,spatial,0.3444813415465918
A2,B2,48,-1,spatial,-0.3910051586561626
A2,B2,49,1,spatial,0.729710845509619
A2,B2,51,-1,spatial,-1.0358927779781126
A2,B2,52,-1,spatial,-0.7085357400063411
A2,B2,53,1,spatial,-0.8820885364451595
A2,B2,55,1,spatial,-2.7123329480456237
A2,B2,56,-1,spatial,-2.1631735066683246
A2,B2,64,-1,spatial,-1.508548696057459
A2,B2,65,1,spatial,-1.307863000970545
A2,B2,66,1,spatial,1.9221784499664754
A2,B2,67,1,spatial,-1.167987943391694
A2,B2,68,1,spatial,2.4217607606584344
A2,B2,69,-1,spatial,-0.9528318453767874
A2,B2,70,-1,spatial,-1.2842992482710205
A2,B2,71,1,spatial,-0.44471430035043064
A2,B2,72,1,spatial,-1.1807044970833407
A2,B2,73,1,spatial,1.0255581995384773
A2,B2,74,-1,spatial,-1.0010829204566853
A2,B2,75,-1,spatial,-0.8959168740133956
A2,B2,76,1,spatial,0.11406329173089913
A2,B2,77,1,spatial,-0.5613471066581267
A2,B2,84,-1,spatial,1.4440486806418005
A2,B2,85,-1,spatial,3.3538410638736313
