period,permutation,max_abs_beta
post,5171,0.11947522599392518
post,5172,0.06181718590576312
post,5173,0.07641343271140742
post,5174,0.04451004533292812
post,5175,0.054236388771516555
post,5176,0.03836113139049576
post,5177,0.08782606439473242
post,5178,0.060965308186741195
post,5179,0.04901613067813257
post,5180,0.1680500109443773
post,5181,0.07329507023709167
post,5182,0.05221390323799933
post,5183,0.04940722105102429
post,5184,0.03330438117090559
post,5185,0.13216039005681107
post,5186,0.04046601289335548
post,5187,0.059469719794359145
post,5188,0.1028815196251516
post,5189,0.15155659009870437
post,5190,0.08246160165653356
post,5191,0.07587463285725725
post,5192,0.08417847628001053
post,5193,0.0808557353479183
post,5194,0.12436083813786669
post,5195,0.11409941318478718
post,5196,0.04294951553778142
post,5197,0.09059503705681932
post,5198,0.06334694189119426
post,5199,0.07815424715984409
post,5200,0.12373078169488458
post,5201,0.15249532850792527
post,5202,0.08760184969368237
post,5203,0.10152372004339548
post,5204,0.11490422297693431
post,5205,0.10097834128799489
post,5206,0.0902829253472022
post,5207,0.07602546236241516
post,5208,0.16073055841345274
post,5209,0.10823922765901361
post,5210,0.08468886228397729
post,5211,0.10624939082613868
post,5212,0.06949460727549656
post,5213,0.05284365689885179
post,5214,0.14825599843763332
post,5215,0.10468882819703587
post,5216,0.1820392325979091
post,5217,0.14182589873166265
post,5218,0.05064408318384362
post,5219,0.06696351230863423
post,5220,0.11492287242138917
post,5221,0.12824189509868986
post,5222,0.047506705795584456
post,5223,0.01894744285187819
post,5224,0.12205840535691348
post,5225,0.1257746412420504
post,5226,0.06739988870728011
post,5227,0.10720907939992534
post,5228,0.09821007137914878
post,5229,0.14174029648387174
post,5230,0.11004898169377751
post,5231,0.06464003433366797
post,5232,0.056202497043509915
post,5233,0.11299241244255497
post,5234,0.0687591842572647
post,5235,0.13107727478212697
post,5236,0.07040896923360959
post,5237,0.12345336653876861
post,5238,0.08910229728018428
post,5239,0.08811121875577936
post,5240,0.06296878181467734
post,5241,0.07548928437138284
post,5242,0.08484599221919381
post,5243,0.15965061197264022
post,5244,0.13518650643158972
post,5245,0.09482714571146549
post,5246,0.043348842723304505
post,5247,0.06166123560469774
post,5248,0.0811271507552768
post,5249,0.11931871162396508
post,5250,0.05949093150872151
post,5251,0.0627199966736698
post,5252,0.060701199246707166
post,5253,0.09523455015149156
post,5254,0.1245775608839839
post,5255,0.06709481516161053
post,5256,0.04668064936425979
post,5257,0.04850330218656138
post,5258,0.06862849057407568
post,5259,0.13692878513458928
post,5260,0.03379121196507054
post,5261,0.06379814830272458
post,5262,0.1775734309518009
post,5263,0.12713773656711821
post,5264,0.12045620307420053
post,5265,0.06147946371996456
post,5266,0.08187585996520658
post,5267,0.14261624303126066
post,5268,0.08518046567446719
post,5269,0.11960114263006863
post,5270,0.08101846898558462
post,5271,0.06865666059807668
post,5272,0.066825188972234
post,5273,0.11240812317808713
post,5274,0.11006998372598256
post,5275,0.056528328381805465
post,5276,0.11563455822321948
post,5277,0.089308440895583
post,5278,0.04701548911999895
post,5279,0.12641719202759422
post,5280,0.05916254914160502
post,5281,0.111950256137458
post,5282,0.07723363745382582
post,5283,0.12575544187257878
post,5284,0.039169321761940865
post,5285,0.049700428689256775
post,5286,0.11236072379811403
post,5287,0.0954690626135279
post,5288,0.08008221073504401
post,5289,0.07668118864278128
post,5290,0.11076597213340611
post,5291,0.11979022828536026
post,5292,0.04664929176138439
post,5293,0.08984928171827188
post,5294,0.06564607612509667
post,5295,0.06360445187785231
post,5296,0.1271725101801706
post,5297,0.08585460039310006
post,5298,0.0988845587624372
post,5299,0.06292645422525486
post,5300,0.06713480230490612
post,5301,0.056628239129046076
post,5302,0.1355215513302825
post,5303,0.13040976466763357
post,5304,0.04588341868103184
post,5305,0.13335840771135263
post,5306,0.1337383965209588
post,5307,0.073727428340339
post,5308,0.06988928363611005
post,5309,0.059339058923978484
post,5310,0.09692971512444219
post,5311,0.08303575026438165
post,5312,0.06033530708638418
post,5313,0.1069122754477536
post,5314,0.08675450927562395
post,5315,0.09635777930250562
post,5316,0.09055012450836565
post,5317,0.05727177599845348
post,5318,0.0539243762959305
post,5319,0.08252271366713027
post,5320,0.0819519734154227
post,5321,0.0609244148980498
post,5322,0.1290514126255469
post,5323,0.08375762053638235
post,5324,0.0421571730826925
post,5325,0.10645296655354652
post,5326,0.10331100515928893
post,5327,0.09039945943599355
post,5328,0.036583533143838866
post,5329,0.08470234318923074
post,5330,0.07683105994698687
post,5331,0.10970345668414314
post,5332,0.13148161082891335
post,5333,0.07997433103941433
post,5334,0.08765394103407345
post,5335,0.11037939288993266
post,5336,0.029562063673818292
post,5337,0.06359756873580283
post,5338,0.08164011469257035
post,5339,0.04557427297796795
post,5340,0.08876191957820169
post,5341,0.10583512724200576
post,5342,0.04912357080315063
post,5343,0.04548004749288508
post,5344,0.09637014619928148
post,5345,0.11159401921201961
post,5346,0.0506439334944467
post,5347,0.027836144034505732
post,5348,0.04593364415951127
post,5349,0.0642287565183009
post,5350,0.09244413943814779
post,5351,0.06056652254633265
post,5352,0.05707994691976379
post,5353,0.1182416100487224
post,5354,0.10467597913860188
post,5355,0.05479553803634989
post,5356,0.04127323469670918
post,5357,0.0706136791514275
post,5358,0.1575898200217463
post,5359,0.08736001687031926
post,5360,0.08114372966565729
post,5361,0.08130715138782187
post,5362,0.07935587792344717
post,5363,0.1166120092942334
post,5364,0.11977192875121945
post,5365,0.11691313619011565
post,5366,0.06239724514133064
post,5367,0.06997253303095126
post,5368,0.040746369076793174
post,5369,0.0638910995494861
post,5370,0.057349474152572015
post,5371,0.0910811810573124
post,5372,0.0982813969570703
post,5373,0.16252717526222918
post,5374,0.09453177189465892
post,5375,0.08893129786051007
post,5376,0.11089674549678127
post,5377,0.14730578136216432
post,5378,0.035221310164829406
post,5379,0.0765499764816035
post,5380,0.05140747713362906
post,5381,0.06890488342284876
post,5382,0.17002087958296105
post,5383,0.07161431923769723
post,5384,0.13952527304517692
post,5385,0.06342839775255246
post,5386,0.17643437786070285
post,5387,0.09024229115865125
post,5388,0.15077274552078682
post,5389,0.09205791129457234
post,5390,0.06725865331625934
post,5391,0.11185182736080383
post,5392,0.0921255909759957
post,5393,0.06619618428491328
post,5394,0.12073691757878222
post,5395,0.13926510057391167
post,5396,0.11420652998593954
post,5397,0.08299212840670848
post,5398,0.11702179330869569
post,5399,0.071652508908398
post,5400,0.08500314435174562
post,5401,0.04466797940815819
post,5402,0.11571976679852589
post,5403,0.10622535061231915
post,5404,0.0877308876555226
post,5405,0.1351702860920588
post,5406,0.07700852008290332
post,5407,0.09204765859638349
post,5408,0.08161456494344518
post,5409,0.06288671011459815
post,5410,0.1260076097868688
post,5411,0.07428634785510228
post,5412,0.08907268715074457
post,5413,0.061675691050823295
post,5414,0.08569292175754009
post,5415,0.12106742821612536
post,5416,0.1136659835129089
post,5417,0.10534249696414212
post,5418,0.15794348341089762
post,5419,0.1108228692047358
post,5420,0.07944666461633439
post,5421,0.10596662386440474
post,5422,0.03884744956955252
post,5423,0.07455879303467738
post,5424,0.09157298975891144
post,5425,0.075616067693568
post,5426,0.1701800459691105
post,5427,0.06815606930968109
post,5428,0.0488060963191244
post,5429,0.1719470277506553
post,5430,0.06607973597984279
post,5431,0.08677193372737155
post,5432,0.13128714460130372
post,5433,0.07530291535225918
post,5434,0.11816244094824396
post,5435,0.12500949174717968
post,5436,0.03828970162151428
post,5437,0.05856329989454764
post,5438,0.09553106388188123
post,5439,0.09843297346769718
post,5440,0.13963679177368066
post,5441,0.03719951517707305
post,5442,0.04984185927333142
post,5443,0.05370659576376933
post,5444,0.10638267185000128
post,5445,0.05691406299382962
post,5446,0.09679434818275992
post,5447,0.13518121889607673
post,5448,0.07794383349442069
post,5449,0.09948084549193119
post,5450,0.047676317840613845
post,5451,0.08161700040902749
post,5452,0.05053234158727434
post,5453,0.10502722655304313
post,5454,0.06551030174216653
post,5455,0.05847746976599029
post,5456,0.05937921431329827
post,5457,0.1454810501213185
post,5458,0.09900397802248016
post,5459,0.08077848577343118
post,5460,0.034786595673582804
post,5461,0.07892123423246798
post,5462,0.05218879291669761
post,5463,0.08427763900767628
post,5464,0.04623335232456721
post,5465,0.06923562488448352
post,5466,0.03829816041991656
post,5467,0.05057400373860717
post,5468,0.027286047921205824
post,5469,0.07713169243325024
post,5470,0.11903304260784937
post,5471,0.07063851923488353
post,5472,0.12416971306602383
post,5473,0.08464876723351766
post,5474,0.07104072986070924
post,5475,0.10024669199288795
post,5476,0.12361573630950437
post,5477,0.05654540106639046
post,5478,0.10618039332341193
post,5479,0.16863356624870665
post,5480,0.08551260656969131
post,5481,0.10086947957393211
post,5482,0.09048456852929943
post,5483,0.12151587638030231
post,5484,0.06981098379224146
post,5485,0.16270490393138412
post,5486,0.15176405520831987
post,5487,0.10377269030153909
post,5488,0.08244737917800266
post,5489,0.11058497461161906
post,5490,0.03654476292151887
post,5491,0.0812921313075514
post,5492,0.1578260847632188
post,5493,0.0889849786444492
post,5494,0.16443447181029122
post,5495,0.056306211207287994
post,5496,0.054863824304180776
post,5497,0.09072009036848006
post,5498,0.06346301863570462
post,5499,0.05450658370391892
post,5500,0.11378039165913029
post,5501,0.05262448342561353
post,5502,0.06453265321182863
post,5503,0.12322643563286341
post,5504,0.07493243851157835
post,5505,0.07530836322392527
post,5506,0.06305591792246723
post,5507,0.10753278953843012
post,5508,0.06668232196286433
post,5509,0.08723493136632654
post,5510,0.1396422125088675
post,5511,0.04096556766434242
post,5512,0.08109264316143817
post,5513,0.01779957598605841
post,5514,0.06628326765491198
post,5515,0.16011230844700575
post,5516,0.09623424625405542
post,5517,0.0673227023011132
post,5518,0.030820105035488852
post,5519,0.0974196820312933
post,5520,0.13004985432643346
post,5521,0.07701294304409737
post,5522,0.12319136387716421
post,5523,0.06787134630748425
post,5524,0.08442338717794325
post,5525,0.10651978010633141
post,5526,0.0630987388227428
post,5527,0.1068675805051164
post,5528,0.10603791297472288
post,5529,0.12199251969414451
post,5530,0.11020997242137656
post,5531,0.15836179552270926
post,5532,0.08680619299827186
post,5533,0.11032484455925633
post,5534,0.1888197420070525
post,5535,0.13771011645658057
post,5536,0.09642023685444052
post,5537,0.09620841694315549
post,5538,0.08550900772069603
post,5539,0.08726881496007194
post,5540,0.064728462804478
post,5541,0.12034966679952974
post,5542,0.12285872637548735
post,5543,0.1350494893565951
post,5544,0.07241622754700129
post,5545,0.05695356191299346
post,5546,0.14466063957112385
post,5547,0.06443502085887332
post,5548,0.0925637945671168
post,5549,0.10568297643759374
post,5550,0.07611821068613518
post,5551,0.0626968892478951
post,5552,0.17153904302473333
post,5553,0.09926076975770755
post,5554,0.05755993534214008
post,5555,0.13318352216536297
post,5556,0.1467215062532001
post,5557,0.11342591555058848
post,5558,0.1424881260018388
post,5559,0.09377785029220807
post,5560,0.09718813035438421
post,5561,0.10075244145240748
post,5562,0.13688007860820256
post,5563,0.1291767000280378
post,5564,0.12246400451459453
post,5565,0.07939126779035657
post,5566,0.10914022402281086
post,5567,0.060756569986130986
post,5568,0.07504082945133626
post,5569,0.07706875978307845
post,5570,0.1620775369746227
post,5571,0.057167570335488097
post,5572,0.09302908259049208
post,5573,0.05467979509252342
post,5574,0.06698705210631963
post,5575,0.08472947430734484
post,5576,0.09246457162997629
post,5577,0.0489348368971157
post,5578,0.16834108195976535
post,5579,0.08016731824163267
post,5580,0.10300019159651373
post,5581,0.040200860231008356
post,5582,0.06045767856603819
post,5583,0.11557214649547973
post,5584,0.06701683118620845
post,5585,0.12973548086213288
post,5586,0.05163437147157938
post,5587,0.05291976320674611
post,5588,0.05035587681526455
post,5589,0.09158880196346846
post,5590,0.03249625132740571
post,5591,0.01704556921459167
post,5592,0.0969307651429329
post,5593,0.04256915615808641
post,5594,0.09511938879488521
post,5595,0.06891849553409105
post,5596,0.13428780794066442
post,5597,0.07219525388439557
post,5598,0.1155138528383114
post,5599,0.08047185550788542
post,5600,0.15179342356022277
post,5601,0.0703602714384757
post,5602,0.10314090059494417
post,5603,0.0688741578414384
post,5604,0.06140887103508048
post,5605,0.1073897473164867
post,5606,0.08991238283328933
post,5607,0.10640458893864851
post,5608,0.11366169803056682
post,5609,0.11592115346119804
post,5610,0.0822649869846974
post,5611,0.036181787684449726
post,5612,0.10594867556321257
post,5613,0.06434497677069456
post,5614,0.07521439250004194
post,5615,0.10608824961004161
post,5616,0.03429595862262971
post,5617,0.13839352837667412
post,5618,0.060537755295941596
post,5619,0.06538556103562472
post,5620,0.08941818359405468
post,5621,0.11111450496420901
post,5622,0.13641586022283744
post,5623,0.06770935799656555
post,5624,0.10642238222488531
post,5625,0.16753382038647072
post,5626,0.1506776885453952
post,5627,0.11450048684039973
post,5628,0.08632473280518284
post,5629,0.0794323261986119
post,5630,0.08670015845341701
post,5631,0.09887052787534788
post,5632,0.09797284952054053
post,5633,0.08672167748773825
post,5634,0.06800337395126008
post,5635,0.06337589886984271
post,5636,0.07765625861970155
post,5637,0.23931294894974262
post,5638,0.08307078955202006
post,5639,0.09709677268357547
post,5640,0.085752667456292
post,5641,0.07564787033650174
post,5642,0.028210339999225682
post,5643,0.05569239796178577
post,5644,0.0621813943099783
post,5645,0.11239547302930798
post,5646,0.08922502742818736
post,5647,0.17509282505036708
post,5648,0.06946066084281878
post,5649,0.07660017164783331
post,5650,0.09022173639795932
post,5651,0.07278917456516551
post,5652,0.1395221941703039
post,5653,0.1747207684559229
post,5654,0.019317910856143383
post,5655,0.036009256144014734
post,5656,0.19623687568478348
post,5657,0.1154541469181264
post,5658,0.07034936187811763
post,5659,0.1047040433976342
post,5660,0.0414526636076887
post,5661,0.04520362890724402
post,5662,0.09653323134632848
post,5663,0.09796243243428705
post,5664,0.07975903212362868
post,5665,0.09423956815048759
post,5666,0.10164248992294853
post,5667,0.10377319120575831
post,5668,0.17443206206583398
post,5669,0.11849689757243151
post,5670,0.039090563972024685
post,5671,0.06789682608760977
post,5672,0.08486577909642057
post,5673,0.13812178188652682
post,5674,0.11266505411805791
post,5675,0.12990925578337337
post,5676,0.05888191132431661
post,5677,0.0894373424639293
post,5678,0.052604805496308187
post,5679,0.09492206305632436
post,5680,0.050075764115712906
post,5681,0.1324870240718095
post,5682,0.05168247845418588
post,5683,0.030591258504398665
post,5684,0.11005835272073658
post,5685,0.07561161285833451
post,5686,0.08997878800812277
post,5687,0.12876923128264858
post,5688,0.07723905905284628
post,5689,0.12974902322172607
post,5690,0.10115213836556985
post,5691,0.08455294122009924
post,5692,0.033135093369686945
post,5693,0.020496370120322162
post,5694,0.15872934694804672
post,5695,0.13876182615255417
post,5696,0.09747692369925204
post,5697,0.08141200338778817
post,5698,0.09710314364297268
post,5699,0.11846916491803983
post,5700,0.03893016422582975
post,5701,0.06187787612819071
post,5702,0.11248990384258843
post,5703,0.076684557197839
post,5704,0.07443682235845722
post,5705,0.17649715504414693
post,5706,0.03015334732065697
post,5707,0.11459377536561471
post,5708,0.06474153882305014
post,5709,0.10300647616181895
post,5710,0.06055893410917672
post,5711,0.07575915782540608
post,5712,0.10850170653259528
post,5713,0.11343127699313985
post,5714,0.06524190194398355
post,5715,0.13264004422719586
post,5716,0.11128473575671274
post,5717,0.10916845064801188
post,5718,0.06220905936154004
post,5719,0.08992482971241512
post,5720,0.06204684537446744
post,5721,0.0700213781539065
post,5722,0.11769432297468262
post,5723,0.07366429738894806
post,5724,0.10475290501599331
post,5725,0.04752088552589659
post,5726,0.18162800616013194
post,5727,0.04657106806226094
post,5728,0.08780907404452153
post,5729,0.051220065650038296
post,5730,0.02505178906691072
post,5731,0.06714470018794087
post,5732,0.11541782154863033
post,5733,0.09347826214372086
post,5734,0.07366088725997337
post,5735,0.0405824067941927
post,5736,0.10060066596440916
post,5737,0.08564441523316352
post,5738,0.05564765546785767
post,5739,0.0905884646415186
post,5740,0.06082964218948711
post,5741,0.12040560769212702
post,5742,0.09252760317870273
post,5743,0.21931414135262403
post,5744,0.042251614806361595
post,5745,0.05298209285231391
post,5746,0.12601869692434775
post,5747,0.056963294158229066
post,5748,0.10952214462139324
post,5749,0.14934995487770503
post,5750,0.09645685406170414
post,5751,0.05461872009179314
post,5752,0.06144710847823204
post,5753,0.11656801162101574
post,5754,0.17172535215163245
post,5755,0.05826648288232837
post,5756,0.032450254770504075
post,5757,0.027996943881453507
post,5758,0.1344949361968492
post,5759,0.09669512037352465
post,5760,0.06581280921052098
post,5761,0.08746963044212855
post,5762,0.09588659093089057
post,5763,0.10076699011865624
post,5764,0.0222933770121644
post,5765,0.06678822051512899
post,5766,0.1166395324435113
post,5767,0.028605418014416586
post,5768,0.04048923072286017
post,5769,0.06485128401930038
post,5770,0.11715340031206709
post,5771,0.06644839016989566
post,5772,0.06493303207515823
post,5773,0.13930161062391141
post,5774,0.16917776357197356
post,5775,0.12637140354511397
post,5776,0.11303883904433086
post,5777,0.09329587978731428
post,5778,0.07929402974937216
post,5779,0.05913223648485085
post,5780,0.07352911460675338
post,5781,0.02075394282407864
post,5782,0.07968402923084542
post,5783,0.07056750596518394
post,5784,0.12184403186679263
post,5785,0.19763157101406376
post,5786,0.13284826025140575
post,5787,0.11088921097448343
post,5788,0.12725275099070227
post,5789,0.08650318343746775
post,5790,0.08941729688832868
post,5791,0.02219232004938251
post,5792,0.07204789551017172
post,5793,0.13317169835571102
post,5794,0.1329191296638034
post,5795,0.10224926136858552
post,5796,0.08882010189734874
post,5797,0.035851823523483754
post,5798,0.08210350501431748
post,5799,0.07234154247954508
post,5800,0.10331122371466152
post,5801,0.07307391474254456
post,5802,0.10322232172840397
post,5803,0.08400579512850354
post,5804,0.085291103039875
post,5805,0.1274244778667556
post,5806,0.10145634315332858
post,5807,0.12017391750158045
post,5808,0.06143358531168126
post,5809,0.10731119612216101
post,5810,0.13744307650077492
post,5811,0.07063023933182389
post,5812,0.08909615838873595
post,5813,0.15121685845555627
post,5814,0.12506166637722912
post,5815,0.06110117954076205
post,5816,0.10057078407318812
post,5817,0.06866093828415602
post,5818,0.10470939899570984
post,5819,0.07365855770047842
post,5820,0.08949107549552346
post,5821,0.08874303777964587
post,5822,0.09046209823747861
post,5823,0.041306820072069546
post,5824,0.14082643688268578
post,5825,0.05172352621662964
post,5826,0.1831691118180273
post,5827,0.10702368407550455
post,5828,0.10135185628364063
post,5829,0.08158444590595175
post,5830,0.052506949288936844
post,5831,0.09242919004918186
post,5832,0.07903288285373886
post,5833,0.06576368614910284
post,5834,0.13812299245407197
post,5835,0.06887537446807108
post,5836,0.10362409305888648
post,5837,0.07949215871978954
post,5838,0.022139292983112242
post,5839,0.09376182579523777
post,5840,0.11680039001993309
post,5841,0.11926704321264046
post,5842,0.09222186470369304
post,5843,0.047974167216734795
post,5844,0.03569001940928412
post,5845,0.18699870920280162
post,5846,0.06070876110748677
post,5847,0.07561566198254739
post,5848,0.15744183539135634
post,5849,0.11120772170388893
post,5850,0.04251808525857882
post,5851,0.11572529990165346
post,5852,0.05719418563243097
post,5853,0.06557226695176092
post,5854,0.10432522776277582
post,5855,0.08620696894634063
post,5856,0.06196146624815025
post,5857,0.07678904453778466
post,5858,0.07229552981480986
post,5859,0.08897645840929147
post,5860,0.05341661145434044
post,5861,0.11372727385213839
post,5862,0.07780242791651122
post,5863,0.11288211943402202
post,5864,0.1264106036293271
post,5865,0.10415807232708305
post,5866,0.07730490950518233
post,5867,0.07514345106087175
post,5868,0.09830650960097509
post,5869,0.08609408968480817
post,5870,0.14659094396071354
post,5871,0.06840726572381836
post,5872,0.0453271478242677
post,5873,0.05615462464748618
post,5874,0.06923519243902285
post,5875,0.07321299041771683
post,5876,0.06333347618288902
post,5877,0.07614392581872328
post,5878,0.13817442527378818
post,5879,0.11734261670225558
post,5880,0.13387032670110002
post,5881,0.06363543688965996
post,5882,0.09171031388634585
post,5883,0.10609551628651956
post,5884,0.10898473065261538
post,5885,0.045013414488743506
post,5886,0.08886987889672797
post,5887,0.09572232723941937
post,5888,0.11906278053621148
post,5889,0.11905864645048417
post,5890,0.12440796608993249
post,5891,0.116517028474606
post,5892,0.05855756923962616
post,5893,0.09363534365512988
post,5894,0.07139741950098842
post,5895,0.08411519272822204
post,5896,0.06821820819976349
post,5897,0.14374640788860904
post,5898,0.06131202220294788
post,5899,0.0918615458282697
post,5900,0.1121750426453789
post,5901,0.0487899773495824
post,5902,0.05797647935036894
post,5903,0.040651842606308344
post,5904,0.10207352059770392
post,5905,0.1032056628343336
post,5906,0.06929931971466408
post,5907,0.08124428353059024
post,5908,0.1041412448884048
post,5909,0.1123430180947144
post,5910,0.09892059870865672
post,5911,0.10175304466547327
post,5912,0.04554957582415776
post,5913,0.03638669840337758
post,5914,0.06792903552431652
post,5915,0.08529192958198038
post,5916,0.07021798487334442
post,5917,0.14190559405612493
post,5918,0.13207908731590992
post,5919,0.08488459708295981
post,5920,0.08311269999804635
post,5921,0.07497190030906768
post,5922,0.07790612833643297
post,5923,0.05693674123577548
post,5924,0.11663626130657608
post,5925,0.09557924795191941
post,5926,0.1609348357241262
post,5927,0.07404409948501826
post,5928,0.07742080457514385
post,5929,0.06603132583854547
post,5930,0.10290920698437694
post,5931,0.08764069443014068
post,5932,0.1281067301795036
post,5933,0.07037687767584334
post,5934,0.04688734767912434
post,5935,0.08780055392698308
post,5936,0.07475731590122507
post,5937,0.03749632347812602
post,5938,0.1607260196105951
post,5939,0.04730845515723584
post,5940,0.10424047291591837
post,5941,0.12071803909741546
post,5942,0.06033951942826178
post,5943,0.15883919250591982
post,5944,0.1110938118066715
post,5945,0.057387122956211026
post,5946,0.050269294110530355
post,5947,0.11262037923090658
post,5948,0.07763274634982097
post,5949,0.04860793206235738
post,5950,0.09786608602266969
post,5951,0.0891273929912566
post,5952,0.13377422295480967
post,5953,0.1335474162799306
post,5954,0.13307430106460813
post,5955,0.08299816210101078
post,5956,0.13356997856353342
post,5957,0.12732435916174709
post,5958,0.10314164089545672
post,5959,0.07629332988316809
post,5960,0.050411732208634374
post,5961,0.03286921942995476
post,5962,0.0705262132429943
post,5963,0.11292088227163953
post,5964,0.08389124381960035
post,5965,0.0939063441327945
post,5966,0.06877552011121556
post,5967,0.1860250024492952
post,5968,0.03764460153228303
post,5969,0.0622423195057882
post,5970,0.2101037440979554
post,5971,0.0907717516767498
post,5972,0.08065646265428159
post,5973,0.06756942117374781
post,5974,0.16511702396053957
post,5975,0.10688359715176225
post,5976,0.10393366097279487
post,5977,0.16458058459196145
post,5978,0.06849663961747673
post,5979,0.06845179100046858
post,5980,0.09581736127931256
post,5981,0.06338076039251112
post,5982,0.07470800138132656
post,5983,0.05751691813623033
post,5984,0.07956002681106662
post,5985,0.10908993633058273
post,5986,0.14183356198043942
post,5987,0.15090635703249397
post,5988,0.07684903101207043
post,5989,0.06342223681377797
post,5990,0.06357536970100781
post,5991,0.13277788200995325
post,5992,0.10494383530890077
post,5993,0.03828245641330222
post,5994,0.13029264809595892
post,5995,0.03914988546101846
post,5996,0.10130807590913266
post,5997,0.08538272346915154
post,5998,0.1524627528875362
post,5999,0.10990894605189641
post,6000,0.15604133728230776
post,6001,0.16248032550411284
post,6002,0.059321822765392565
post,6003,0.04995479290837028
post,6004,0.07255740489602612
post,6005,0.09521497666893869
post,6006,0.07727904946222235
post,6007,0.07430718374401456
post,6008,0.05077542394070293
post,6009,0.07795247860655755
post,6010,0.0496374116912623
post,6011,0.14520804080077032
post,6012,0.0476747364500622
post,6013,0.04743186029049411
post,6014,0.0758872835114684
post,6015,0.14350207226701092
post,6016,0.0751572094891501
post,6017,0.0754788469074045
post,6018,0.08537304745500861
post,6019,0.08316761714062587
post,6020,0.10985741085656206
post,6021,0.08948060247072011
post,6022,0.0824607156688114
post,6023,0.07148973337154323
post,6024,0.11890564509954733
post,6025,0.15377721250819776
post,6026,0.09802408831106904
post,6027,0.12218177152290008
post,6028,0.039880580587473444
post,6029,0.04951550664554801
post,6030,0.10017068649227612
post,6031,0.06080604374432356
post,6032,0.10573782262582594
post,6033,0.05247046738758965
post,6034,0.024834973755834686
post,6035,0.11446699507820167
post,6036,0.08626587620509078
post,6037,0.11798646045251719
post,6038,0.10274939032778105
post,6039,0.06819802251707324
post,6040,0.08517809264914691
post,6041,0.14442110580900014
post,6042,0.1044043136023742
post,6043,0.11322470386711884
post,6044,0.10470276062170568
post,6045,0.10267215278805147
post,6046,0.14242237851484604
post,6047,0.11038508368398192
post,6048,0.13530766775508146
post,6049,0.054408407752239776
post,6050,0.05490577303973145
post,6051,0.0825405922197246
post,6052,0.061636521769450704
post,6053,0.061195699233640544
post,6054,0.11297886076029315
post,6055,0.1333295221114143
post,6056,0.08340645300331236
post,6057,0.06963059228020001
post,6058,0.045869214274900066
post,6059,0.060713748302624944
post,6060,0.10002750888547854
post,6061,0.09674011943700148
post,6062,0.09117878518195545
post,6063,0.049187682194096
post,6064,0.042183468308833495
post,6065,0.09546722686369266
post,6066,0.10437671419514707
post,6067,0.0570775757870294
post,6068,0.06594493739214984
post,6069,0.08736690536526338
post,6070,0.14101089142289197
post,6071,0.09042997871988552
post,6072,0.09071842364230974
post,6073,0.11007088261565116
post,6074,0.03541510386416376
post,6075,0.048679626875137064
post,6076,0.05927917212663589
post,6077,0.07475311865554164
post,6078,0.10037464747934176
post,6079,0.10740793215810099
post,6080,0.11357949062080044
post,6081,0.08490661614274242
post,6082,0.07404151219254865
post,6083,0.020788134928070773
post,6084,0.08418762923450306
post,6085,0.07495249708501282
post,6086,0.10831853010425077
post,6087,0.16673904816389087
post,6088,0.09639490237781984
post,6089,0.13152176025085163
post,6090,0.1265207014191773
post,6091,0.016788455676670217
post,6092,0.11384980588834043
post,6093,0.03257588037923724
post,6094,0.08654881883347536
post,6095,0.06940116122504104
post,6096,0.07049247332563532
post,6097,0.045332557506635764
post,6098,0.0788878584653933
post,6099,0.08558980048309164
post,6100,0.10349577141786068
post,6101,0.09506372031739774
post,6102,0.06812920077560365
post,6103,0.08904820892769037
post,6104,0.1415870994132315
post,6105,0.0940441782886046
post,6106,0.05363775864666224
post,6107,0.058673027549357826
post,6108,0.07449265043669431
post,6109,0.0835382649490526
post,6110,0.026949967501189418
post,6111,0.13784302565139941
post,6112,0.045209870453458346
post,6113,0.07528531897418245
post,6114,0.1348659956291696
post,6115,0.038671574531389294
post,6116,0.1758315571204429
post,6117,0.030552780142870155
post,6118,0.08481777329110295
post,6119,0.1405587174775129
post,6120,0.027480407082247926
post,6121,0.14680279268877905
post,6122,0.11991282862079411
post,6123,0.0934920488351366
post,6124,0.08776652025971533
post,6125,0.059388083450737546
post,6126,0.060070762582824073
post,6127,0.05149001919727762
post,6128,0.08244447651516179
post,6129,0.04352531811724761
post,6130,0.09406748299075143
post,6131,0.030953364037322493
post,6132,0.1546852469068847
post,6133,0.06465569218183538
post,6134,0.053540337425699205
post,6135,0.08068810400350714
post,6136,0.11683343547647489
post,6137,0.08788965037826728
post,6138,0.06294131352083585
post,6139,0.11016049663296314
post,6140,0.09868547608130206
post,6141,0.0961233108828601
post,6142,0.10538598363202767
post,6143,0.14626281573292196
post,6144,0.02426303605446564
post,6145,0.08234975104240626
post,6146,0.0529687787880069
post,6147,0.053736367805405805
post,6148,0.11809831622851764
post,6149,0.09698463315449599
post,6150,0.11510734883369923
post,6151,0.050328024038522406
post,6152,0.1380971407970263
post,6153,0.14272780050479122
post,6154,0.188681901303218
post,6155,0.08413947276535257
post,6156,0.0659425609653382
post,6157,0.06319440512521748
post,6158,0.10290830168245005
post,6159,0.10063031674038062
post,6160,0.08755390827206926
post,6161,0.04607048926110507
post,6162,0.02839363972517252
post,6163,0.0835152031176698
post,6164,0.1232605604718811
post,6165,0.07413365026314714
post,6166,0.15113162251423198
post,6167,0.08934359374531427
post,6168,0.09094335300289075
post,6169,0.10896750010367448
