dataset,trial_id,block,cue,features,score,prediction
A1,93,4,1,post_given_past,0.1392989427804745,1
A1,94,4,1,post_given_past,-0.03483130273066545,-1
A1,95,4,-1,post_given_past,0.5291614881779506,1
A1,96,4,1,post_given_past,-1.3658095853687586,-1
A1,97,4,1,post_given_past,-2.0425600667465496,-1
A1,98,4,-1,post_given_past,-6.872370929409402,-1
A1,99,4,-1,post_given_past,-0.8254314651399636,-1
A2,2,0,-1,amplitude,-1.3625991705802414,-1
A2,3,0,-1,amplitude,-0.1861804437939474,-1
A2,4,0,-1,amplitude,-0.6203183812894318,-1
A2,5,0,1,amplitude,-0.9334258714422167,-1
A2,6,0,-1,amplitude,-0.5466588982055856,-1
A2,7,0,1,amplitude,-0.3518963302811535,-1
A2,8,0,1,amplitude,-0.06521362765921317,-1
A2,9,0,-1,amplitude,-0.19981070299615564,-1
A2,10,0,-1,amplitude,0.6672069414774942,1
A2,11,0,1,amplitude,-0.5888979847433168,-1
A2,12,0,1,amplitude,-0.0267965264721972,-1
A2,13,0,1,amplitude,0.4195729588328308,1
A2,14,0,-1,amplitude,1.4562130554836965,1
A2,15,0,-1,amplitude,-0.6840053052743303,-1
A2,16,0,-1,amplitude,-0.7535255382729987,-1
A2,17,0,1,amplitude,1.9742697182138387,1
A2,24,1,1,amplitude,-0.3017036004291194,-1
A2,25,1,-1,amplitude,-0.048625110671154805,-1
A2,26,1,-1,amplitude,-0.11734842176771232,-1
A2,27,1,1,amplitude,1.0281634488707216,1
A2,28,1,1,amplitude,-0.13121004974235806,-1
A2,29,1,1,amplitude,1.6804143697546787,1
A2,31,1,-1,amplitude,-1.1082756015168578,-1
A2,32,1,-1,amplitude,-0.2727568868897562,-1
A2,34,1,-1,amplitude,-0.10201888478788959,-1
A2,35,1,-1,amplitude,0.25169634476396,1
A2,36,1,1,amplitude,-0.6830078586527574,-1
A2,37,1,1,amplitude,-0.7019320740169922,-1
A2,44,2,-1,amplitude,-0.8400883214614595,-1
A2,46,2,-1,amplitude,0.6671054874146731,1
A2,47,2,-1,amplitude,0.2270361008902455,1
A2,48,2,-1,amplitude,-1.2053953123971404,-1
A2,49,2,1,amplitude,1.2740705533965277,1
A2,50,2,1,amplitude,-0.8208990859786651,-1
A2,51,2,-1,amplitude,3.010630816341897,1
A2,52,2,1,amplitude,-0.20903719851034464,-1
A2,53,2,1,amplitude,0.0020971940673037838,1
A2,54,2,-1,amplitude,1.6402028388573555,1
A2,55,2,-1,amplitude,1.3335564690852721,1
A2,56,2,1,amplitude,0.9550514031643259,1
A2,57,2,1,amplitude,-0.6906198267952806,-1
A2,64,3,-1,amplitude,1.5787377760402197,1
A2,65,3,1,amplitude,-1.695382125634552,-1
A2,66,3,-1,amplitude,-1.8928488463228497,-1
A2,67,3,1,amplitude,2.0395150095155987,1
A2,68,3,1,amplitude,-1.4096321638495777,-1
A2,69,3,-1,amplitude,-0.25310514597289846,-1
A2,70,3,-1,amplitude,0.2902649057066458,1
A2,71,3,1,amplitude,-0.6168766008874705,-1
A2,72,3,1,amplitude,2.12699800789125,1
A2,73,3,1,amplitude,-1.11367591042339,-1
A2,74,3,1,amplitude,0.08091480662339265,1
A2,75,3,-1,amplitude,0.014699874595976568,1
A2,76,3,-1,amplitude,-1.0080525881917743,-1
A2,77,3,-1,amplitude,-0.3610640099225987,-1
A2,84,4,-1,amplitude,0.7780474662684359,1
A2,85,4,1,amplitude,1.1439883796991122,1
A2,87,4,-1,amplitude,4.054797931485421,1
A2,88,4,1,amplitude,0.9309645035407721,1
A2,89,4,-1,amplitude,0.6146649866249996,1
A2,90,4,-1,amplitude,2.274926401746619,1
A2,91,4,-1,amplitude,-0.9164449936377285,-1
A2,92,4,-1,amplitude,0.4346027582863001,1
A2,93,4,1,amplitude,0.2693841257865985,1
A2,94,4,-1,amplitude,-5.933932138706056,-1
A2,95,4,-1,amplitude,-2.2486120423962954,-1
A2,96,4,-1,amplitude,0.7080341504361116,1
A2,97,4,-1,amplitude,-0.4430686800181427,-1
A2,98,4,-1,amplitude,-2.3450713784516073,-1
A2,99,4,-1,amplitude,0.02264157752652514,1
A2,2,0,-1,peak_latency,0.2286005548113878,1
A2,3,0,-1,peak_latency,-0.9850195637497853,-1
A2,4,0,-1,peak_latency,0.6094202873096491,1
A2,5,0,1,peak_latency,0.5157241698140796,1
A2,6,0,-1,peak_latency,0.3940271516878907,1
A2,7,0,1,peak_latency,-0.0542556303896042,-1
A2,8,0,1,peak_latency,-0.7237342846858854,-1
A2,9,0,-1,peak_latency,-0.34746962327192227,-1
A2,10,0,-1,peak_latency,1.2852022083471726,1
A2,11,0,1,peak_latency,-0.18648448880826862,-1
A2,12,0,1,peak_latency,0.3042357994255829,1
A2,13,0,1,peak_latency,-2.498869914405635,-1
A2,14,0,-1,peak_latency,-0.30033260702994297,-1
A2,15,0,-1,peak_latency,0.6078181560463688,1
A2,16,0,-1,peak_latency,0.5738001353379395,1
A2,17,0,1,peak_latency,-4.898510281903899,-1
A2,24,1,1,peak_latency,0.8058254539575159,1
A2,25,1,-1,peak_latency,1.1528373380415036,1
A2,26,1,-1,peak_latency,0.614984288984497,1
A2,27,1,1,peak_latency,-0.03205643053595315,-1
A2,28,1,1,peak_latency,-0.19479779170425052,-1
A2,29,1,1,peak_latency,-0.10665207537163698,-1
A2,31,1,-1,peak_latency,-0.7329522337283717,-1
A2,32,1,-1,peak_latency,0.7076663513762579,1
A2,34,1,-1,peak_latency,1.4812044852355322,1
A2,35,1,-1,peak_latency,1.0924571034920967,1
A2,36,1,1,peak_latency,-0.5365843110000239,-1
A2,37,1,1,peak_latency,-0.24237740833867724,-1
A2,44,2,-1,peak_latency,-0.5975949560765627,-1
A2,46,2,-1,peak_latency,0.662715900134978,1
A2,47,2,-1,peak_latency,0.6156772043395846,1
A2,48,2,-1,peak_latency,-0.8689854173927967,-1
A2,49,2,1,peak_latency,1.295209555161547,1
A2,50,2,1,peak_latency,0.03184553335874956,1
A2,51,2,-1,peak_latency,3.217918342263198,1
A2,52,2,1,peak_latency,-0.08814744470669592,-1
A2,53,2,1,peak_latency,0.04288808491544636,1
A2,54,2,-1,peak_latency,0.720922679088566,1
A2,55,2,-1,peak_latency,0.9900087800196624,1
A2,56,2,1,peak_latency,0.8259804320280005,1
A2,57,2,1,peak_latency,-0.48759949149855114,-1
A2,64,3,-1,peak_latency,-0.21728591029583535,-1
A2,65,3,1,peak_latency,-1.7815126078219188,-1
A2,66,3,-1,peak_latency,-1.8866023873880282,-1
A2,67,3,1,peak_latency,0.18219372953237298,1
A2,68,3,1,peak_latency,-1.6266957231240262,-1
A2,69,3,-1,peak_latency,0.22705910260153594,1
A2,70,3,-1,peak_latency,0.891058153655415,1
A2,71,3,1,peak_latency,0.492856457480753,1
A2,72,3,1,peak_latency,0.2316761969307199,1
A2,73,3,1,peak_latency,-1.4720164498863495,-1
A2,74,3,1,peak_latency,0.9948002850699801,1
A2,75,3,-1,peak_latency,-0.6012211357034265,-1
A2,76,3,-1,peak_latency,-1.4214342283253916,-1
A2,77,3,-1,peak_latency,0.7667954289732709,1
A2,84,4,-1,peak_latency,0.323676227434518,1
A2,85,4,1,peak_latency,-0.7014092463029981,-1
A2,87,4,-1,peak_latency,1.548565190844251,1
A2,88,4,1,peak_latency,0.529949133138366,1
A2,89,4,-1,peak_latency,-0.3488393621447613,-1
A2,90,4,-1,peak_latency,0.9798021060097621,1
A2,91,4,-1,peak_latency,0.060579220142859706,1
A2,92,4,-1,peak_latency,-0.3906297341106306,-1
A2,93,4,1,peak_latency,-1.753905711291253,-1
A2,94,4,-1,peak_latency,-2.6856956148307325,-1
A2,95,4,-1,peak_latency,-1.1681296795552059,-1
A2,96,4,-1,peak_latency,0.6780634706978895,1
A2,97,4,-1,peak_latency,-1.989955583536177,-1
A2,98,4,-1,peak_latency,-1.2083780225871166,-1
A2,99,4,-1,peak_latency,1.5764851509486861,1
A2,2,0,-1,spatial,0.26251480496590773,1
A2,3,0,-1,spatial,-0.8513252891095432,-1
A2,4,0,-1,spatial,1.0402917221709889,1
A2,5,0,1,spatial,0.7575871688134729,1
A2,6,0,-1,spatial,0.4683881035572226,1
A2,7,0,1,spatial,0.028935218216957558,1
A2,8,0,1,spatial,-0.7562184342544286,-1
A2,9,0,-1,spatial,-0.48551067814904786,-1
A2,10,0,-1,spatial,1.3548085615325471,1
A2,11,0,1,spatial,-0.11681843334608535,-1
A2,12,0,1,spatial,0.3930248513114316,1
A2,13,0,1,spatial,-2.0899539469860065,-1
A2,14,0,-1,spatial,-0.6441909961560605,-1
A2,15,0,-1,spatial,0.33124842426388645,1
A2,16,0,-1,spatial,0.6256932265773166,1
A2,17,0,1,spatial,-4.560346302077109,-1
A2,24,1,1,spatial,0.7782719422436213,1
A2,25,1,-1,spatial,1.0281581918948066,1
A2,26,1,-1,spatial,0.4357618196661342,1
A2,27,1,1,spatial,0.5648380574121799,1
A2,28,1,1,spatial,0.2473458898315343,1
A2,29,1,1,spatial,0.39601713995855675,1
A2,31,1,-1,spatial,-0.726348431784732,-1
A2,32,1,-1,spatial,1.4232459900208128,1
A2,34,1,-1,spatial,0.8400795754982019,1
A2,35,1,-1,spatial,1.262860876958358,1
A2,36,1,1,spatial,-0.5796153513604078,-1
A2,37,1,1,spatial,0.07789937343349869,1
A2,44,2,-1,spatial,-0.9135487973418003,-1
A2,46,2,-1,spatial,0.48829687808550937,1
A2,47,2,-1,spatial,1.693935977887844,1
A2,48,2,-1,spatial,-0.24349279930884093,-1
A2,49,2,1,spatial,1.2814174154549385,1
A2,50,2,1,spatial,-0.7598633297281299,-1
A2,51,2,-1,spatial,3.73398837059893,1
A2,52,2,1,spatial,-2.2074818851891727,-1
A2,53,2,1,spatial,0.3648890312007163,1
A2,54,2,-1,spatial,0.7466607920859042,1
A2,55,2,-1,spatial,1.287429391585981,1
A2,56,2,1,spatial,2.074575004063979,1
A2,57,2,1,spatial,0.2777890740230803,1
A2,64,3,-1,spatial,-0.8135055132283189,-1
A2,65,3,1,spatial,-1.8045637726012809,-1
A2,66,3,-1,spatial,-1.5663490941537141,-1
A2,67,3,1,spatial,0.5168297706823681,1
A2,68,3,1,spatial,-1.6863314149493915,-1
A2,69,3,-1,spatial,0.7185913134578209,1
A2,70,3,-1,spatial,0.5457112836504405,1
A2,71,3,1,spatial,-0.5973922218915603,-1
A2,72,3,1,spatial,-0.24771096510653112,-1
A2,73,3,1,spatial,-1.103959418194679,-1
A2,74,3,1,spatial,1.4842607627933702,1
A2,75,3,-1,spatial,-1.5007260736588441,-1
A2,76,3,-1,spatial,-1.646071727281201,-1
A2,77,3,-1,spatial,-0.45240790715429186,-1
A2,84,4,-1,spatial,0.4745454901836368,1
A2,85,4,1,spatial,-1.1052813486188209,-1
A2,87,4,-1,spatial,1.5306749778975905,1
A2,88,4,1,spatial,1.8555861939869358,1
A2,89,4,-1,spatial,-0.7659987124086661,-1
A2,90,4,-1,spatial,0.8770017773382573,1
A2,91,4,-1,spatial,-0.520905736200537,-1
A2,92,4,-1,spatial,-1.0653464727403943,-1
A2,93,4,1,spatial,-1.8077564449081398,-1
A2,94,4,-1,spatial,-3.4021295787269885,-1
A2,95,4,-1,spatial,-1.219102971196011,-1
A2,96,4,-1,spatial,0.6668306550477822,1
A2,97,4,-1,spatial,-1.956995844770425,-1
A2,98,4,-1,spatial,-1.3500883955337848,-1
A2,99,4,-1,spatial,1.2655766718180423,1
A2,2,0,-1,mechanism,-0.024716553609167205,-1
A2,3,0,-1,mechanism,-1.337949140025874,-1
A2,4,0,-1,mechanism,-0.05800713825161138,-1
A2,5,0,1,mechanism,-0.3973875299529887,-1
A2,6,0,-1,mechanism,0.9701852246229555,1
A2,7,0,1,mechanism,-0.7458442879886293,-1
A2,8,0,1,mechanism,-0.5211978154661105,-1
A2,9,0,-1,mechanism,-1.0390164062578353,-1
A2,10,0,-1,mechanism,1.3592679337123699,1
A2,11,0,1,mechanism,-0.2502136208891742,-1
A2,12,0,1,mechanism,0.09602525340229072,1
A2,13,0,1,mechanism,-2.2704681237403,-1
A2,14,0,-1,mechanism,0.4737783710351436,1
A2,15,0,-1,mechanism,0.22949856663824766,1
A2,16,0,-1,mechanism,-0.7476219870502582,-1
A2,17,0,1,mechanism,-3.8238870627763326,-1
A2,24,1,1,mechanism,-0.05863701372040081,-1
A2,25,1,-1,mechanism,1.0374027809749296,1
A2,26,1,-1,mechanism,0.12272053265838989,1
A2,27,1,1,mechanism,1.18142238505457,1
A2,28,1,1,mechanism,0.5599205316031151,1
A2,29,1,1,mechanism,1.3946320501246194,1
A2,31,1,-1,mechanism,-1.379775165066425,-1
A2,32,1,-1,mechanism,0.8502045695593511,1
A2,34,1,-1,mechanism,0.4090591377098685,1
A2,35,1,-1,mechanism,0.5790668270719032,1
A2,36,1,1,mechanism,-1.217872897217615,-1
A2,37,1,1,mechanism,-0.4320241582001665,-1
A2,44,2,-1,mechanism,-1.0020151010351719,-1
A2,46,2,-1,mechanism,0.06629025529892049,1
A2,47,2,-1,mechanism,0.4992785070079327,1
A2,48,2,-1,mechanism,-0.4968558991934991,-1
A2,49,2,1,mechanism,1.5221356982652547,1
A2,50,2,1,mechanism,-1.551388561778537,-1
A2,51,2,-1,mechanism,3.6745632590371624,1
A2,52,2,1,mechanism,-1.6018720006853482,-1
A2,53,2,1,mechanism,-0.009690630013875491,-1
A2,54,2,-1,mechanism,1.6589511839029971,1
A2,55,2,-1,mechanism,1.8714561751597603,1
A2,56,2,1,mechanism,2.9913833734285524,1
A2,57,2,1,mechanism,-0.8591047891487196,-1
A2,64,3,-1,mechanism,-0.17502668838299426,-1
A2,65,3,1,mechanism,-1.9083596011442896,-1
A2,66,3,-1,mechanism,-2.1746557302986536,-1
A2,67,3,1,mechanism,1.4154134546887753,1
A2,68,3,1,mechanism,-1.97889691838313,-1
A2,69,3,-1,mechanism,0.33302678120837365,1
A2,70,3,-1,mechanism,0.6370754882089807,1
A2,71,3,1,mechanism,-0.5963045267666618,-1
A2,72,3,1,mechanism,0.626335752182607,1
A2,73,3,1,mechanism,-1.4051281066860462,-1
A2,74,3,1,mechanism,1.3743754357328026,1
A2,75,3,-1,mechanism,-1.2472208113713956,-1
A2,76,3,-1,mechanism,-1.8784317620720252,-1
A2,77,3,-1,mechanism,-0.5634680029439885,-1
A2,84,4,-1,mechanism,0.8160980367637857,1
A2,85,4,1,mechanism,-0.07182667881378046,-1
A2,87,4,-1,mechanism,1.8002999425488964,1
A2,88,4,1,mechanism,2.577335038247853,1
A2,89,4,-1,mechanism,-0.6877161460517178,-1
A2,90,4,-1,mechanism,1.80061724184487,1
A2,91,4,-1,mechanism,-1.3159664143056566,-1
A2,92,4,-1,mechanism,-1.003304845342715,-1
A2,93,4,1,mechanism,-1.2204311762546634,-1
A2,94,4,-1,mechanism,-0.7949157127653275,-1
A2,95,4,-1,mechanism,-0.7388733844354118,-1
A2,96,4,-1,mechanism,0.053779755341696385,1
A2,97,4,-1,mechanism,-1.8489508206524525,-1
A2,98,4,-1,mechanism,-1.0506710084041997,-1
A2,99,4,-1,mechanism,0.5379634980607513,1
A2,2,0,-1,covariance,-1.5252720850618695,-1
A2,3,0,-1,covariance,-0.4967741457585564,-1
A2,4,0,-1,covariance,-2.2101529016136947,-1
A2,5,0,1,covariance,-0.0645483862526489,-1
A2,6,0,-1,covariance,0.07733215460770129,1
A2,7,0,1,covariance,-1.3279560004531268,-1
A2,8,0,1,covariance,-0.5547888939362337,-1
A2,9,0,-1,covariance,-0.7727884539982253,-1
A2,10,0,-1,covariance,0.9410601003119885,1
A2,11,0,1,covariance,-0.4132068136529194,-1
A2,12,0,1,covariance,0.7978842226674069,1
A2,13,0,1,covariance,-1.396982508865302,-1
A2,14,0,-1,covariance,-0.7838073956815016,-1
A2,15,0,-1,covariance,-0.2419017269928318,-1
A2,16,0,-1,covariance,-0.6847663123596306,-1
A2,17,0,1,covariance,0.7244808850409609,1
A2,24,1,1,covariance,-2.026944875783157,-1
A2,25,1,-1,covariance,-0.12476031686246526,-1
A2,26,1,-1,covariance,-0.04782300529507815,-1
A2,27,1,1,covariance,2.249441203173531,1
A2,28,1,1,covariance,1.7043628435730978,1
A2,29,1,1,covariance,2.5632258552240352,1
A2,31,1,-1,covariance,-0.9682697217601807,-1
A2,32,1,-1,covariance,-0.38577687463061067,-1
A2,34,1,-1,covariance,-0.23687425528002012,-1
A2,35,1,-1,covariance,-0.572582999506579,-1
A2,36,1,1,covariance,-0.6996911102820973,-1
A2,37,1,1,covariance,1.085129448891225,1
A2,44,2,-1,covariance,-0.8308679635684983,-1
A2,46,2,-1,covariance,-1.3903723046596086,-1
A2,47,2,-1,covariance,-0.6158001388258347,-1
A2,48,2,-1,covariance,-1.20355814324653,-1
A2,49,2,1,covariance,0.8084443404973626,1
A2,50,2,1,covariance,0.5574387226630403,1
A2,51,2,-1,covariance,2.820703887168602,1
A2,52,2,1,covariance,-0.5307305124178276,-1
A2,53,2,1,covariance,-0.8680070900942932,-1
A2,54,2,-1,covariance,-1.7357318764774003,-1
A2,55,2,-1,covariance,0.5316848735484785,1
A2,56,2,1,covariance,2.985218918362582,1
A2,57,2,1,covariance,-2.1068652706923996,-1
A2,64,3,-1,covariance,-0.7007887753902687,-1
A2,65,3,1,covariance,0.9437314868766588,1
A2,66,3,-1,covariance,-0.9873461175301905,-1
A2,67,3,1,covariance,-0.7653612567277263,-1
A2,68,3,1,covariance,-0.6506353510445599,-1
A2,69,3,-1,covariance,-1.2606783860089523,-1
A2,70,3,-1,covariance,-2.2825941179795333,-1
A2,71,3,1,covariance,-0.3800946403775707,-1
A2,72,3,1,covariance,-1.8261019383994999,-1
A2,73,3,1,covariance,-1.3656839581184097,-1
A2,74,3,1,covariance,1.2243372067792713,1
A2,75,3,-1,covariance,-1.1806452793936577,-1
A2,76,3,-1,covariance,-1.5556797224133176,-1
A2,77,3,-1,covariance,-1.1400852326870825,-1
A2,84,4,-1,covariance,2.1515804492247175,1
A2,85,4,1,covariance,0.2612266597771867,1
A2,87,4,-1,covariance,0.18015911080189975,1
A2,88,4,1,covariance,4.906063893162742,1
A2,89,4,-1,covariance,-1.0298575489629282,-1
A2,90,4,-1,covariance,-0.7477607198853164,-1
A2,91,4,-1,covariance,-1.5772393204373996,-1
A2,92,4,-1,covariance,-0.37697045392384326,-1
A2,93,4,1,covariance,-0.0453545453720596,-1
A2,94,4,-1,covariance,3.5105093375438785,1
A2,95,4,-1,covariance,2.4063754934128276,1
A2,96,4,-1,covariance,-1.260959948371793,-1
A2,97,4,-1,covariance,0.30793550264810715,1
A2,98,4,-1,covariance,0.44896068983967014,1
A2,99,4,-1,covariance,-0.9818460838410094,-1
A2,2,0,-1,past_only,0.867342114335207,1
A2,3,0,-1,past_only,0.7310883971875523,1
A2,4,0,-1,past_only,-0.3987774922289873,-1
A2,5,0,1,past_only,-0.11024367272167128,-1
A2,6,0,-1,past_only,2.6200433340305738,1
A2,7,0,1,past_only,-0.5665909363060858,-1
A2,8,0,1,past_only,-0.24934526741870328,-1
A2,9,0,-1,past_only,0.9749372850894501,1
A2,10,0,-1,past_only,1.12084638390584,1
A2,11,0,1,past_only,0.11976039981076023,1
A2,12,0,1,past_only,2.0628112269057985,1
A2,13,0,1,past_only,0.3003715956911984,1
A2,14,0,-1,past_only,-0.6796833449723748,-1
A2,15,0,-1,past_only,0.5435849675544094,1
A2,16,0,-1,past_only,0.8962706325535831,1
A2,17,0,1,past_only,0.4329105762738926,1
A2,24,1,1,past_only,-0.24789577852726627,-1
A2,25,1,-1,past_only,-0.5964950957694791,-1
A2,26,1,-1,past_only,-0.5134680248722544,-1
A2,27,1,1,past_only,0.26261036284634737,1
A2,28,1,1,past_only,-0.23824513664979505,-1
A2,29,1,1,past_only,-1.2522689470123334,-1
A2,31,1,-1,past_only,0.9096577998387984,1
A2,32,1,-1,past_only,0.8991691378769626,1
A2,34,1,-1,past_only,1.5034956829036228,1
A2,35,1,-1,past_only,0.8796519406746796,1
A2,36,1,1,past_only,-0.7805455996859836,-1
A2,37,1,1,past_only,0.15391726301370606,1
A2,44,2,-1,past_only,-0.04917658204518964,-1
A2,46,2,-1,past_only,-0.05455291734409799,-1
A2,47,2,-1,past_only,0.537976700524137,1
A2,48,2,-1,past_only,-0.26055459031047484,-1
A2,49,2,1,past_only,0.7999153157924458,1
A2,50,2,1,past_only,-0.6944847182999591,-1
A2,51,2,-1,past_only,3.8815236769870074,1
A2,52,2,1,past_only,-4.119899863155433,-1
A2,53,2,1,past_only,-0.4695553599147428,-1
A2,54,2,-1,past_only,-0.8587879211885254,-1
A2,55,2,-1,past_only,-0.6418223821108685,-1
A2,56,2,1,past_only,0.4664398759992966,1
A2,57,2,1,past_only,-0.5512640436592774,-1
A2,64,3,-1,past_only,0.35615281652162845,1
A2,65,3,1,past_only,-2.35022481942971,-1
A2,66,3,-1,past_only,0.5086215727593387,1
A2,67,3,1,past_only,0.26579779414800725,1
A2,68,3,1,past_only,-0.501258003154772,-1
A2,69,3,-1,past_only,0.26284781870470125,1
A2,70,3,-1,past_only,0.4371080231113014,1
A2,71,3,1,past_only,1.4362536275546574,1
A2,72,3,1,past_only,0.47810521599432115,1
A2,73,3,1,past_only,-0.09405468689054972,-1
A2,74,3,1,past_only,0.022376619374858093,1
A2,75,3,-1,past_only,0.07731614520318617,1
A2,76,3,-1,past_only,-0.04635958734214615,-1
A2,77,3,-1,past_only,0.027276561706170294,1
A2,84,4,-1,past_only,0.6536820488254936,1
A2,85,4,1,past_only,-1.8153184054994451,-1
A2,87,4,-1,past_only,0.3556978520874409,1
A2,88,4,1,past_only,2.1561718417715827,1
A2,89,4,-1,past_only,-0.3382628432406067,-1
A2,90,4,-1,past_only,1.038402916467901,1
A2,91,4,-1,past_only,1.7235720225857385,1
A2,92,4,-1,past_only,-0.479577695099813,-1
A2,93,4,1,past_only,-1.4085556484481303,-1
A2,94,4,-1,past_only,-1.2898457486222192,-1
A2,95,4,-1,past_only,-0.1301550498844939,-1
A2,96,4,-1,past_only,0.08248442235036257,1
A2,97,4,-1,past_only,-0.4649412288264216,-1
A2,98,4,-1,past_only,-0.09759211676047314,-1
A2,99,4,-1,past_only,-1.2819949652203402,-1
A2,2,0,-1,previous_cue,1.217118015077528,1
A2,3,0,-1,previous_cue,-0.8327649576846246,-1
A2,4,0,-1,previous_cue,-0.8327649576846246,-1
A2,5,0,1,previous_cue,-0.8327649576846246,-1
A2,6,0,-1,previous_cue,1.217118015077528,1
A2,7,0,1,previous_cue,-0.8327649576846246,-1
A2,8,0,1,previous_cue,1.217118015077528,1
A2,9,0,-1,previous_cue,1.217118015077528,1
A2,10,0,-1,previous_cue,-0.8327649576846246,-1
A2,11,0,1,previous_cue,-0.8327649576846246,-1
A2,12,0,1,previous_cue,1.217118015077528,1
A2,13,0,1,previous_cue,1.217118015077528,1
A2,14,0,-1,previous_cue,1.217118015077528,1
A2,15,0,-1,previous_cue,-0.8327649576846246,-1
A2,16,0,-1,previous_cue,-0.8327649576846246,-1
A2,17,0,1,previous_cue,-0.8327649576846246,-1
A2,24,1,1,previous_cue,1.2430476426797976,1
A2,25,1,-1,previous_cue,1.2430476426797976,1
A2,26,1,-1,previous_cue,-0.7908006344690581,-1
A2,27,1,1,previous_cue,-0.7908006344690581,-1
A2,28,1,1,previous_cue,1.2430476426797976,1
A2,29,1,1,previous_cue,1.2430476426797976,1
A2,31,1,-1,previous_cue,-0.7908006344690581,-1
A2,32,1,-1,previous_cue,-0.7908006344690581,-1
A2,34,1,-1,previous_cue,1.2430476426797976,1
A2,35,1,-1,previous_cue,-0.7908006344690581,-1
A2,36,1,1,previous_cue,-0.7908006344690581,-1
A2,37,1,1,previous_cue,1.2430476426797976,1
A2,44,2,-1,previous_cue,-0.8387438911874485,-1
A2,46,2,-1,previous_cue,-0.8387438911874485,-1
A2,47,2,-1,previous_cue,-0.8387438911874485,-1
A2,48,2,-1,previous_cue,-0.8387438911874485,-1
A2,49,2,1,previous_cue,-0.8387438911874485,-1
A2,50,2,1,previous_cue,1.1794029485312738,1
A2,51,2,-1,previous_cue,1.1794029485312738,1
A2,52,2,1,previous_cue,-0.8387438911874485,-1
A2,53,2,1,previous_cue,1.1794029485312738,1
A2,54,2,-1,previous_cue,1.1794029485312738,1
A2,55,2,-1,previous_cue,-0.8387438911874485,-1
A2,56,2,1,previous_cue,-0.8387438911874485,-1
A2,57,2,1,previous_cue,1.1794029485312738,1
A2,64,3,-1,previous_cue,-0.7960959988429301,-1
A2,65,3,1,previous_cue,-0.7960959988429301,-1
A2,66,3,-1,previous_cue,1.2502263624440517,1
A2,67,3,1,previous_cue,-0.7960959988429301,-1
A2,68,3,1,previous_cue,1.2502263624440517,1
A2,69,3,-1,previous_cue,1.2502263624440517,1
A2,70,3,-1,previous_cue,-0.7960959988429301,-1
A2,71,3,1,previous_cue,-0.7960959988429301,-1
A2,72,3,1,previous_cue,1.2502263624440517,1
A2,73,3,1,previous_cue,1.2502263624440517,1
A2,74,3,1,previous_cue,1.2502263624440517,1
A2,75,3,-1,previous_cue,1.2502263624440517,1
A2,76,3,-1,previous_cue,-0.7960959988429301,-1
A2,77,3,-1,previous_cue,-0.7960959988429301,-1
A2,84,4,-1,previous_cue,1.0806338421436863,1
A2,85,4,1,previous_cue,-0.9164198759355772,-1
A2,87,4,-1,previous_cue,-0.9164198759355772,-1
A2,88,4,1,previous_cue,-0.9164198759355772,-1
A2,89,4,-1,previous_cue,1.0806338421436863,1
A2,90,4,-1,previous_cue,-0.9164198759355772,-1
A2,91,4,-1,previous_cue,-0.9164198759355772,-1
A2,92,4,-1,previous_cue,-0.9164198759355772,-1
A2,93,4,1,previous_cue,-0.9164198759355772,-1
A2,94,4,-1,previous_cue,1.0806338421436863,1
A2,95,4,-1,previous_cue,-0.9164198759355772,-1
A2,96,4,-1,previous_cue,-0.9164198759355772,-1
A2,97,4,-1,previous_cue,-0.9164198759355772,-1
A2,98,4,-1,previous_cue,-0.9164198759355772,-1
A2,99,4,-1,previous_cue,-0.9164198759355772,-1
A2,2,0,-1,post_given_past,-0.19786541470419122,-1
A2,3,0,-1,post_given_past,-1.1915845135483811,-1
A2,4,0,-1,post_given_past,0.3285538992619668,1
A2,5,0,1,post_given_past,-0.7475562842480066,-1
A2,6,0,-1,post_given_past,0.972206820319367,1
A2,7,0,1,post_given_past,-0.6053540253239439,-1
A2,8,0,1,post_given_past,-0.8277517320734935,-1
A2,9,0,-1,post_given_past,-1.3722726291012273,-1
A2,10,0,-1,post_given_past,0.7454923860477888,1
A2,11,0,1,post_given_past,-0.19275053205961315,-1
A2,12,0,1,post_given_past,-1.0298328497584368,-1
A2,13,0,1,post_given_past,-2.645333949257928,-1
A2,14,0,-1,post_given_past,0.6157373060929716,1
A2,15,0,-1,post_given_past,0.27706411828633176,1
A2,16,0,-1,post_given_past,-1.056262240059363,-1
A2,17,0,1,post_given_past,-4.733086556151396,-1
A2,24,1,1,post_given_past,-0.09801377391846638,-1
A2,25,1,-1,post_given_past,1.64342747241794,1
A2,26,1,-1,post_given_past,0.5999618901309447,1
A2,27,1,1,post_given_past,0.8183478049892677,1
A2,28,1,1,post_given_past,0.3498903864204619,1
A2,29,1,1,post_given_past,1.4594062573205226,1
A2,31,1,-1,post_given_past,-1.1429318052983175,-1
A2,32,1,-1,post_given_past,0.7100800193641051,1
A2,34,1,-1,post_given_past,1.1796823108024823,1
A2,35,1,-1,post_given_past,0.9930995095761077,1
A2,36,1,1,post_given_past,-1.3398750022565606,-1
A2,37,1,1,post_given_past,-0.15976665123021902,-1
A2,44,2,-1,post_given_past,-0.575707170764862,-1
A2,46,2,-1,post_given_past,-0.5258909639730892,-1
A2,47,2,-1,post_given_past,0.08459551537687855,1
